NUMERO_LIGNE;CLIENT;DATE;DATE_LIVRAISON;ARTICLE;QUANTITE_CAISSE;NUMERO_COMMANDE
1;10097;21/01/2022;21/01/2022;3089;1;73
2;10097;21/01/2022;21/01/2022;3091;2;73
3;10097;21/01/2022;21/01/2022;3092;2;73
4;10097;21/01/2022;21/01/2022;3090;2;73
5;10097;21/01/2022;21/01/2022;92;3;73
6;10097;21/01/2022;21/01/2022;2942;1;73
7;10097;21/01/2022;21/01/2022;3087;1;73
8;10097;21/01/2022;21/01/2022;3088;1;73
9;10097;21/01/2022;21/01/2022;3080;1;73
10;10097;21/01/2022;21/01/2022;3081;2;73
11;10097;21/01/2022;21/01/2022;3082;1;73
12;10097;21/01/2022;21/01/2022;3083;1;73
13;10097;21/01/2022;21/01/2022;3084;1;73
14;10097;21/01/2022;21/01/2022;3085;1;73
15;10097;21/01/2022;21/01/2022;3086;2;73
16;10097;21/01/2022;21/01/2022;3021;1;73
17;10097;21/01/2022;21/01/2022;3029;1;73
18;10097;21/01/2022;21/01/2022;2889;1;73
19;10097;21/01/2022;21/01/2022;3055;1;73
20;10097;21/01/2022;21/01/2022;3064;1;73
21;10097;21/01/2022;21/01/2022;3065;1;73
22;10097;21/01/2022;21/01/2022;2618;1;73
1;10024;24/01/2022;24/01/2022;2592;1;74
2;10024;24/01/2022;24/01/2022;3000;1;74
3;10024;24/01/2022;24/01/2022;3087;1;74
4;10024;24/01/2022;24/01/2022;3088;1;74
5;10024;24/01/2022;24/01/2022;3068;1;74
6;10024;24/01/2022;24/01/2022;3070;1;74
7;10024;24/01/2022;24/01/2022;3080;2;74
8;10024;24/01/2022;24/01/2022;3081;2;74
9;10024;24/01/2022;24/01/2022;3082;1;74
10;10024;24/01/2022;24/01/2022;3083;2;74
11;10024;24/01/2022;24/01/2022;3084;2;74
12;10024;24/01/2022;24/01/2022;3085;2;74
13;10024;24/01/2022;24/01/2022;3086;2;74
14;10024;24/01/2022;24/01/2022;3045;1;74
15;10024;24/01/2022;24/01/2022;3060;1;74
16;10024;24/01/2022;24/01/2022;2995;1;74
17;10024;24/01/2022;24/01/2022;3090;2;74
18;10024;24/01/2022;24/01/2022;3091;2;74
19;10024;24/01/2022;24/01/2022;3092;2;74
20;10024;24/01/2022;24/01/2022;3096;1;74
21;10024;24/01/2022;24/01/2022;3089;2;74
22;10024;24/01/2022;24/01/2022;2931;1;74
23;10024;24/01/2022;24/01/2022;3056;2;74
24;10024;24/01/2022;24/01/2022;2942;1;74
25;10024;24/01/2022;24/01/2022;2889;1;74
26;10024;24/01/2022;24/01/2022;92;2;74
27;10024;24/01/2022;24/01/2022;3051;1;74
28;10024;24/01/2022;24/01/2022;2638;1;74
1;10061;27/01/2022;27/01/2022;3052;1;75
2;10061;27/01/2022;27/01/2022;2572;6;75
3;10061;27/01/2022;27/01/2022;3077;6;75
4;10061;27/01/2022;27/01/2022;3078;4;75
5;10061;27/01/2022;27/01/2022;3068;1;75
6;10061;27/01/2022;27/01/2022;3079;1;75
7;10061;27/01/2022;27/01/2022;3080;1;75
8;10061;27/01/2022;27/01/2022;3082;1;75
9;10061;27/01/2022;27/01/2022;2944;1;75
10;10061;27/01/2022;27/01/2022;1702;1;75
11;10061;27/01/2022;27/01/2022;1685;1;75
12;10061;27/01/2022;27/01/2022;3097;1;75
13;10061;27/01/2022;27/01/2022;2966;2;75
14;10061;27/01/2022;27/01/2022;3094;4;75
15;10061;27/01/2022;27/01/2022;3096;1;75
16;10061;27/01/2022;27/01/2022;3090;1;75
17;10061;27/01/2022;27/01/2022;3091;1;75
18;10061;27/01/2022;27/01/2022;2937;1;75
19;10061;27/01/2022;27/01/2022;92;2;75
1;10045;14/02/2022;14/02/2022;2572;2;76
2;10045;14/02/2022;14/02/2022;2573;1;76
3;10045;14/02/2022;14/02/2022;3104;1;76
4;10045;14/02/2022;14/02/2022;3105;1;76
5;10045;14/02/2022;14/02/2022;3107;1;76
6;10045;14/02/2022;14/02/2022;63;1;76
7;10045;14/02/2022;14/02/2022;3100;1;76
8;10045;14/02/2022;14/02/2022;3101;1;76
9;10045;14/02/2022;14/02/2022;3102;1;76
10;10045;14/02/2022;14/02/2022;3110;1;76
11;10045;14/02/2022;14/02/2022;3132;1;76
12;10045;14/02/2022;14/02/2022;3134;1;76
13;10045;14/02/2022;14/02/2022;3136;1;76
14;10045;14/02/2022;14/02/2022;3135;1;76
15;10045;14/02/2022;14/02/2022;2939;1;76
16;10045;14/02/2022;14/02/2022;3089;1;76
17;10045;14/02/2022;14/02/2022;3092;1;76
18;10045;14/02/2022;14/02/2022;2937;1;76
19;10045;14/02/2022;14/02/2022;92;2;76
20;10045;14/02/2022;14/02/2022;71;1;76
21;10045;14/02/2022;14/02/2022;2889;1;76
22;10045;14/02/2022;14/02/2022;2660;1;76
23;10045;14/02/2022;14/02/2022;2934;1;76
24;10045;14/02/2022;14/02/2022;3055;1;76
25;10045;14/02/2022;14/02/2022;3113;1;76
26;10045;14/02/2022;14/02/2022;3115;1;76
27;10045;14/02/2022;14/02/2022;1957;1;76
28;10045;14/02/2022;14/02/2022;1965;1;76
29;10045;14/02/2022;14/02/2022;2910;1;76
1;0;15/03/2022;15/03/2022;2571;2;77
2;0;15/03/2022;15/03/2022;2937;1;77
3;0;15/03/2022;15/03/2022;3068;1;77
4;0;15/03/2022;15/03/2022;3111;1;77
5;0;15/03/2022;15/03/2022;3161;2;77
6;0;15/03/2022;15/03/2022;3162;1;77
7;0;15/03/2022;15/03/2022;3163;2;77
8;0;15/03/2022;15/03/2022;3164;2;77
9;0;15/03/2022;15/03/2022;3165;2;77
10;0;15/03/2022;15/03/2022;3168;1;77
11;0;15/03/2022;15/03/2022;3172;1;77
12;0;15/03/2022;15/03/2022;3173;1;77
13;0;15/03/2022;15/03/2022;3169;1;77
14;0;15/03/2022;15/03/2022;3171;1;77
15;0;15/03/2022;15/03/2022;2939;1;77
16;0;15/03/2022;15/03/2022;92;1;77
17;0;15/03/2022;15/03/2022;2944;1;77
18;0;15/03/2022;15/03/2022;3120;1;77
19;0;15/03/2022;15/03/2022;2458;1;77
20;0;15/03/2022;15/03/2022;3117;1;77
21;0;15/03/2022;15/03/2022;2958;2;77
22;0;15/03/2022;15/03/2022;3121;1;77
23;0;15/03/2022;15/03/2022;3154;1;77
1;10053;21/03/2022;21/03/2022;3105;1;78
2;10053;21/03/2022;21/03/2022;3160;1;78
3;10053;21/03/2022;21/03/2022;3111;1;78
4;10053;21/03/2022;21/03/2022;3161;1;78
5;10053;21/03/2022;21/03/2022;3162;1;78
6;10053;21/03/2022;21/03/2022;3163;1;78
7;10053;21/03/2022;21/03/2022;3168;1;78
8;10053;21/03/2022;21/03/2022;3172;1;78
9;10053;21/03/2022;21/03/2022;3173;1;78
10;10053;21/03/2022;21/03/2022;2552;1;78
11;10053;21/03/2022;21/03/2022;2549;1;78
12;10053;21/03/2022;21/03/2022;3060;1;78
13;10053;21/03/2022;21/03/2022;2051;1;78
14;10053;21/03/2022;21/03/2022;1808;1;78
15;10053;21/03/2022;21/03/2022;2926;1;78
16;10053;21/03/2022;21/03/2022;3095;1;78
17;10053;21/03/2022;21/03/2022;3064;1;78
18;10053;21/03/2022;21/03/2022;1493;1;78
19;10053;21/03/2022;21/03/2022;2976;1;78
20;10053;21/03/2022;21/03/2022;3129;1;78
21;10053;21/03/2022;21/03/2022;3146;1;78
22;10053;21/03/2022;21/03/2022;493;1;78
23;10053;21/03/2022;21/03/2022;2614;1;78
24;10053;21/03/2022;21/03/2022;2548;1;78
25;10053;21/03/2022;21/03/2022;3149;1;78
26;10053;21/03/2022;21/03/2022;1912;1;78
27;10053;21/03/2022;21/03/2022;1869;1;78
28;10053;21/03/2022;21/03/2022;1870;1;78
29;10053;21/03/2022;21/03/2022;1860;1;78
30;10053;21/03/2022;21/03/2022;2675;1;78
31;10053;21/03/2022;21/03/2022;2674;1;78
1;10024;25/03/2022;25/03/2022;3188;1;79
2;10024;25/03/2022;25/03/2022;3186;1;79
3;10024;25/03/2022;25/03/2022;3185;1;79
4;10024;25/03/2022;25/03/2022;3184;1;79
5;10024;25/03/2022;25/03/2022;3183;1;79
6;10024;25/03/2022;25/03/2022;3182;1;79
7;10024;25/03/2022;25/03/2022;2992;1;79
8;10024;25/03/2022;25/03/2022;3187;1;79
9;10024;25/03/2022;25/03/2022;3177;1;79
10;10024;25/03/2022;25/03/2022;3178;2;79
11;10024;25/03/2022;25/03/2022;3179;2;79
12;10024;25/03/2022;25/03/2022;3180;2;79
13;10024;25/03/2022;25/03/2022;3181;1;79
14;10024;25/03/2022;25/03/2022;3134;2;79
15;10024;25/03/2022;25/03/2022;3136;2;79
16;10024;25/03/2022;25/03/2022;92;2;79
17;10024;25/03/2022;25/03/2022;3162;2;79
18;10024;25/03/2022;25/03/2022;3163;1;79
19;10024;25/03/2022;25/03/2022;3173;1;79
20;10024;25/03/2022;25/03/2022;3190;1;79
21;10024;25/03/2022;25/03/2022;3191;1;79
22;10024;25/03/2022;25/03/2022;3189;1;79
23;10024;25/03/2022;25/03/2022;2950;2;79
24;10024;25/03/2022;25/03/2022;2951;2;79
25;10024;25/03/2022;25/03/2022;2952;2;79
1;0;19/04/2022;19/04/2022;63;4;80
2;0;19/04/2022;19/04/2022;3161;2;80
3;0;19/04/2022;19/04/2022;3163;1;80
4;0;19/04/2022;19/04/2022;3169;2;80
5;0;19/04/2022;19/04/2022;3170;2;80
6;0;19/04/2022;19/04/2022;3228;2;80
7;0;19/04/2022;19/04/2022;1439;2;80
8;0;19/04/2022;19/04/2022;1438;2;80
9;0;19/04/2022;19/04/2022;3190;1;80
10;0;19/04/2022;19/04/2022;3133;1;80
11;0;19/04/2022;19/04/2022;3177;2;80
12;0;19/04/2022;19/04/2022;3179;2;80
13;0;19/04/2022;19/04/2022;3180;2;80
14;0;19/04/2022;19/04/2022;3221;2;80
15;0;19/04/2022;19/04/2022;3171;2;80
16;0;19/04/2022;19/04/2022;3229;2;80
17;0;19/04/2022;19/04/2022;3230;2;80
18;0;19/04/2022;19/04/2022;3231;2;80
19;0;19/04/2022;19/04/2022;3164;2;80
1;10092;20/04/2022;20/04/2022;2572;1;81
2;10092;20/04/2022;20/04/2022;3209;1;81
3;10092;20/04/2022;20/04/2022;3210;1;81
4;10092;20/04/2022;20/04/2022;3212;1;81
5;10092;20/04/2022;20/04/2022;3213;1;81
6;10092;20/04/2022;20/04/2022;3175;1;81
7;10092;20/04/2022;20/04/2022;3176;1;81
8;10092;20/04/2022;20/04/2022;3222;1;81
9;10092;20/04/2022;20/04/2022;3195;1;81
10;10092;20/04/2022;20/04/2022;3055;1;81
11;10092;20/04/2022;20/04/2022;2458;2;81
12;10092;20/04/2022;20/04/2022;3221;2;81
13;10092;20/04/2022;20/04/2022;3218;2;81
14;10092;20/04/2022;20/04/2022;3217;2;81
15;10092;20/04/2022;20/04/2022;3216;2;81
16;10092;20/04/2022;20/04/2022;3179;2;81
17;10092;20/04/2022;20/04/2022;3180;2;81
18;10092;20/04/2022;20/04/2022;3181;1;81
19;10092;20/04/2022;20/04/2022;3219;1;81
20;10092;20/04/2022;20/04/2022;3220;2;81
21;10092;20/04/2022;20/04/2022;2889;1;81
22;10092;20/04/2022;20/04/2022;3177;1;81
23;10092;20/04/2022;20/04/2022;92;1;81
24;10092;20/04/2022;20/04/2022;3214;1;81
1;0;20/04/2022;20/04/2022;1705;1;82
2;0;20/04/2022;20/04/2022;64;1;82
3;0;20/04/2022;20/04/2022;3166;2;82
4;0;20/04/2022;20/04/2022;3167;2;82
5;0;20/04/2022;20/04/2022;63;1;82
6;0;20/04/2022;20/04/2022;3169;1;82
7;0;20/04/2022;20/04/2022;3170;1;82
8;0;20/04/2022;20/04/2022;3229;1;82
9;0;20/04/2022;20/04/2022;3230;1;82
10;0;20/04/2022;20/04/2022;92;1;82
11;0;20/04/2022;20/04/2022;3177;1;82
12;0;20/04/2022;20/04/2022;3179;1;82
13;0;20/04/2022;20/04/2022;3180;1;82
14;0;20/04/2022;20/04/2022;3221;1;82
15;0;20/04/2022;20/04/2022;1687;1;82
16;0;20/04/2022;20/04/2022;1685;1;82
17;0;20/04/2022;20/04/2022;3127;1;82
18;0;20/04/2022;20/04/2022;3139;1;82
19;0;20/04/2022;20/04/2022;3001;1;82
20;0;20/04/2022;20/04/2022;2149;1;82
21;0;20/04/2022;20/04/2022;2580;1;82
22;0;20/04/2022;20/04/2022;3000;1;82
23;0;20/04/2022;20/04/2022;3231;1;82
24;0;20/04/2022;20/04/2022;1975;2;82
25;0;20/04/2022;20/04/2022;1981;2;82
26;0;20/04/2022;20/04/2022;1966;2;82
27;0;20/04/2022;20/04/2022;1968;2;82
28;0;20/04/2022;20/04/2022;3141;1;82
29;0;20/04/2022;20/04/2022;2186;1;82
1;0;25/04/2022;25/04/2022;64;1;83
2;0;25/04/2022;25/04/2022;1705;1;83
3;0;25/04/2022;25/04/2022;3224;1;83
4;0;25/04/2022;25/04/2022;3225;1;83
1;10053;16/05/2022;16/05/2022;589;1;84
2;10053;16/05/2022;16/05/2022;143;1;84
3;10053;16/05/2022;16/05/2022;586;1;84
4;10053;16/05/2022;16/05/2022;264;1;84
5;10053;16/05/2022;16/05/2022;199;1;84
6;10053;16/05/2022;16/05/2022;251;1;84
7;10053;16/05/2022;16/05/2022;202;1;84
8;10053;16/05/2022;16/05/2022;310;1;84
9;10053;16/05/2022;16/05/2022;602;1;84
10;10053;16/05/2022;16/05/2022;601;1;84
11;10053;16/05/2022;16/05/2022;547;1;84
12;10053;16/05/2022;16/05/2022;516;1;84
13;10053;16/05/2022;16/05/2022;579;1;84
14;10053;16/05/2022;16/05/2022;651;1;84
15;10053;16/05/2022;16/05/2022;262;1;84
16;10053;16/05/2022;16/05/2022;293;1;84
17;10053;16/05/2022;16/05/2022;491;1;84
18;10053;16/05/2022;16/05/2022;85;1;84
19;10053;16/05/2022;16/05/2022;112;1;84
20;10053;16/05/2022;16/05/2022;359;1;84
21;10053;16/05/2022;16/05/2022;213;1;84
22;10053;16/05/2022;16/05/2022;510;1;84
23;10053;16/05/2022;16/05/2022;156;1;84
24;10053;16/05/2022;16/05/2022;154;1;84
25;10053;16/05/2022;16/05/2022;572;1;84
26;10053;16/05/2022;16/05/2022;653;1;84
1;0;24/05/2022;24/05/2022;663;1;85
2;0;24/05/2022;24/05/2022;664;1;85
3;0;24/05/2022;24/05/2022;180;2;85
1;10024;02/06/2022;02/06/2022;707;1;86
2;10024;02/06/2022;02/06/2022;705;1;86
3;10024;02/06/2022;02/06/2022;709;1;86
4;10024;02/06/2022;02/06/2022;708;2;86
5;10024;02/06/2022;02/06/2022;706;1;86
6;10024;02/06/2022;02/06/2022;704;2;86
7;10024;02/06/2022;02/06/2022;702;2;86
8;10024;02/06/2022;02/06/2022;310;1;86
9;10024;02/06/2022;02/06/2022;677;1;86
10;10024;02/06/2022;02/06/2022;680;1;86
11;10024;02/06/2022;02/06/2022;602;1;86
12;10024;02/06/2022;02/06/2022;596;1;86
13;10024;02/06/2022;02/06/2022;597;1;86
14;10024;02/06/2022;02/06/2022;595;1;86
15;10024;02/06/2022;02/06/2022;700;1;86
16;10024;02/06/2022;02/06/2022;699;1;86
17;10024;02/06/2022;02/06/2022;698;1;86
18;10024;02/06/2022;02/06/2022;697;1;86
19;10024;02/06/2022;02/06/2022;701;2;86
20;10024;02/06/2022;02/06/2022;696;1;86
21;10024;02/06/2022;02/06/2022;688;1;86
22;10024;02/06/2022;02/06/2022;650;2;86
23;10024;02/06/2022;02/06/2022;147;2;86
24;10024;02/06/2022;02/06/2022;572;1;86
25;10024;02/06/2022;02/06/2022;689;1;86
26;10024;02/06/2022;02/06/2022;690;1;86
27;10024;02/06/2022;02/06/2022;691;1;86
28;10024;02/06/2022;02/06/2022;692;1;86
29;10024;02/06/2022;02/06/2022;675;1;86
30;10024;02/06/2022;02/06/2022;674;1;86
31;10024;02/06/2022;02/06/2022;667;1;86
32;10024;02/06/2022;02/06/2022;668;1;86
1;10047;02/06/2022;02/06/2022;709;1;87
2;10047;02/06/2022;02/06/2022;708;1;87
3;10047;02/06/2022;02/06/2022;704;1;87
4;10047;02/06/2022;02/06/2022;702;1;87
5;10047;02/06/2022;02/06/2022;703;1;87
6;10047;02/06/2022;02/06/2022;681;1;87
7;10047;02/06/2022;02/06/2022;680;1;87
8;10047;02/06/2022;02/06/2022;310;1;87
9;10047;02/06/2022;02/06/2022;543;1;87
10;10047;02/06/2022;02/06/2022;698;1;87
11;10047;02/06/2022;02/06/2022;697;1;87
12;10047;02/06/2022;02/06/2022;701;1;87
13;10047;02/06/2022;02/06/2022;539;1;87
14;10047;02/06/2022;02/06/2022;147;1;87
15;10047;02/06/2022;02/06/2022;248;1;87
16;10047;02/06/2022;02/06/2022;604;1;87
17;10047;02/06/2022;02/06/2022;670;1;87
18;10047;02/06/2022;02/06/2022;669;1;87
19;10047;02/06/2022;02/06/2022;667;1;87
1;0;06/06/2022;06/06/2022;679;1;88
2;0;06/06/2022;06/06/2022;677;1;88
3;0;06/06/2022;06/06/2022;680;1;88
4;0;06/06/2022;06/06/2022;681;1;88
5;0;06/06/2022;06/06/2022;684;2;88
6;0;06/06/2022;06/06/2022;349;1;88
7;0;06/06/2022;06/06/2022;700;1;88
8;0;06/06/2022;06/06/2022;699;1;88
9;0;06/06/2022;06/06/2022;697;1;88
10;0;06/06/2022;06/06/2022;701;1;88
11;0;06/06/2022;06/06/2022;650;1;88
12;0;06/06/2022;06/06/2022;696;1;88
13;0;06/06/2022;06/06/2022;709;1;88
14;0;06/06/2022;06/06/2022;708;1;88
15;0;06/06/2022;06/06/2022;706;1;88
16;0;06/06/2022;06/06/2022;703;1;88
17;0;06/06/2022;06/06/2022;702;1;88
18;0;06/06/2022;06/06/2022;705;1;88
1;1613;08/06/2022;08/06/2022;622;1;89
2;1613;08/06/2022;08/06/2022;249;1;89
3;1613;08/06/2022;08/06/2022;248;2;89
4;1613;08/06/2022;08/06/2022;670;1;89
5;1613;08/06/2022;08/06/2022;669;1;89
6;1613;08/06/2022;08/06/2022;668;1;89
7;1613;08/06/2022;08/06/2022;667;1;89
8;1613;08/06/2022;08/06/2022;666;1;89
9;1613;08/06/2022;08/06/2022;411;1;89
10;1613;08/06/2022;08/06/2022;665;1;89
11;1613;08/06/2022;08/06/2022;699;1;89
12;1613;08/06/2022;08/06/2022;696;1;89
13;1613;08/06/2022;08/06/2022;539;1;89
14;1613;08/06/2022;08/06/2022;580;1;89
1;10053;22/06/2022;22/06/2022;703;1;90
2;10053;22/06/2022;22/06/2022;704;1;90
3;10053;22/06/2022;22/06/2022;708;1;90
4;10053;22/06/2022;22/06/2022;702;1;90
5;10053;22/06/2022;22/06/2022;709;1;90
6;10053;22/06/2022;22/06/2022;405;1;90
7;10053;22/06/2022;22/06/2022;264;1;90
8;10053;22/06/2022;22/06/2022;127;1;90
9;10053;22/06/2022;22/06/2022;143;1;90
10;10053;22/06/2022;22/06/2022;302;1;90
11;10053;22/06/2022;22/06/2022;683;1;90
12;10053;22/06/2022;22/06/2022;682;1;90
13;10053;22/06/2022;22/06/2022;684;1;90
14;10053;22/06/2022;22/06/2022;681;1;90
15;10053;22/06/2022;22/06/2022;680;1;90
16;10053;22/06/2022;22/06/2022;677;1;90
17;10053;22/06/2022;22/06/2022;298;1;90
18;10053;22/06/2022;22/06/2022;518;1;90
19;10053;22/06/2022;22/06/2022;687;1;90
20;10053;22/06/2022;22/06/2022;533;1;90
21;10053;22/06/2022;22/06/2022;686;1;90
22;10053;22/06/2022;22/06/2022;689;1;90
23;10053;22/06/2022;22/06/2022;335;1;90
24;10053;22/06/2022;22/06/2022;577;1;90
25;10053;22/06/2022;22/06/2022;647;1;90
26;10053;22/06/2022;22/06/2022;584;1;90
27;10053;22/06/2022;22/06/2022;699;1;90
28;10053;22/06/2022;22/06/2022;696;1;90
29;10053;22/06/2022;22/06/2022;688;1;90
30;10053;22/06/2022;22/06/2022;391;1;90
31;10053;22/06/2022;22/06/2022;581;1;90
32;10053;22/06/2022;22/06/2022;449;1;90
33;10053;22/06/2022;22/06/2022;651;1;90
34;10053;22/06/2022;22/06/2022;630;1;90
35;10053;22/06/2022;22/06/2022;419;1;90
36;10053;22/06/2022;22/06/2022;490;1;90
37;10053;22/06/2022;22/06/2022;266;1;90
38;10053;22/06/2022;22/06/2022;628;1;90
39;10053;22/06/2022;22/06/2022;486;1;90
40;10053;22/06/2022;22/06/2022;634;1;90
41;10053;22/06/2022;22/06/2022;735;1;90
42;10053;22/06/2022;22/06/2022;731;1;90
43;10053;22/06/2022;22/06/2022;728;1;90
44;10053;22/06/2022;22/06/2022;243;1;90
45;10053;22/06/2022;22/06/2022;166;1;90
46;10053;22/06/2022;22/06/2022;91;1;90
47;10053;22/06/2022;22/06/2022;112;1;90
48;10053;22/06/2022;22/06/2022;621;1;90
49;10053;22/06/2022;22/06/2022;109;1;90
50;10053;22/06/2022;22/06/2022;110;1;90
51;10053;22/06/2022;22/06/2022;359;1;90
52;10053;22/06/2022;22/06/2022;213;1;90
53;10053;22/06/2022;22/06/2022;607;1;90
54;10053;22/06/2022;22/06/2022;606;1;90
55;10053;22/06/2022;22/06/2022;605;1;90
56;10053;22/06/2022;22/06/2022;609;1;90
57;10053;22/06/2022;22/06/2022;154;1;90
58;10053;22/06/2022;22/06/2022;445;1;90
59;10053;22/06/2022;22/06/2022;138;1;90
60;10053;22/06/2022;22/06/2022;561;1;90
61;10053;22/06/2022;22/06/2022;692;1;90
1;1613;30/06/2022;30/06/2022;249;1;91
2;1613;30/06/2022;30/06/2022;339;1;91
3;1613;30/06/2022;30/06/2022;653;1;91
4;1613;30/06/2022;30/06/2022;583;1;91
5;1613;30/06/2022;30/06/2022;700;1;91
6;1613;30/06/2022;30/06/2022;699;1;91
7;1613;30/06/2022;30/06/2022;696;1;91
8;1613;30/06/2022;30/06/2022;419;1;91
1;0;14/07/2022;14/07/2022;147;4;92
2;0;14/07/2022;14/07/2022;776;1;92
3;0;14/07/2022;14/07/2022;774;2;92
4;0;14/07/2022;14/07/2022;773;1;92
5;0;14/07/2022;14/07/2022;777;1;92
6;0;14/07/2022;14/07/2022;764;1;92
7;0;14/07/2022;14/07/2022;250;1;92
8;0;14/07/2022;14/07/2022;756;1;92
9;0;14/07/2022;14/07/2022;603;1;92
10;0;14/07/2022;14/07/2022;758;2;92
11;0;14/07/2022;14/07/2022;759;1;92
12;0;14/07/2022;14/07/2022;688;1;92
13;0;14/07/2022;14/07/2022;775;1;92
14;0;14/07/2022;14/07/2022;701;1;92
15;0;14/07/2022;14/07/2022;698;1;92
1;10061;15/07/2022;15/07/2022;127;8;93
2;10061;15/07/2022;15/07/2022;769;3;93
3;10061;15/07/2022;15/07/2022;334;10;93
4;10061;15/07/2022;15/07/2022;349;4;93
5;10061;15/07/2022;15/07/2022;776;1;93
6;10061;15/07/2022;15/07/2022;775;1;93
7;10061;15/07/2022;15/07/2022;774;1;93
8;10061;15/07/2022;15/07/2022;777;1;93
9;10061;15/07/2022;15/07/2022;536;1;93
10;10061;15/07/2022;15/07/2022;692;5;93
11;10061;15/07/2022;15/07/2022;784;2;93
12;10061;15/07/2022;15/07/2022;289;1;93
13;10061;15/07/2022;15/07/2022;166;1;93
14;10061;15/07/2022;15/07/2022;733;2;93
1;927;29/07/2022;29/07/2022;697;2;96
2;927;29/07/2022;29/07/2022;700;1;96
3;927;29/07/2022;29/07/2022;701;1;96
4;927;29/07/2022;29/07/2022;654;1;96
1;927;03/08/2022;03/08/2022;147;2;97
2;927;03/08/2022;03/08/2022;835;1;97
3;927;03/08/2022;03/08/2022;833;1;97
4;927;03/08/2022;03/08/2022;828;2;97
5;927;03/08/2022;03/08/2022;831;1;97
6;927;03/08/2022;03/08/2022;830;1;97
1;0;06/08/2022;06/08/2022;706;1;98
2;0;06/08/2022;06/08/2022;704;1;98
3;0;06/08/2022;06/08/2022;698;1;98
4;0;06/08/2022;06/08/2022;530;1;98
5;0;06/08/2022;06/08/2022;439;1;98
6;0;06/08/2022;06/08/2022;623;1;98
7;0;06/08/2022;06/08/2022;700;1;98
8;0;06/08/2022;06/08/2022;333;4;98
9;0;06/08/2022;06/08/2022;811;1;98
10;0;06/08/2022;06/08/2022;835;1;98
11;0;06/08/2022;06/08/2022;812;1;98
12;0;06/08/2022;06/08/2022;830;1;98
13;0;06/08/2022;06/08/2022;834;1;98
14;0;06/08/2022;06/08/2022;833;1;98
15;0;06/08/2022;06/08/2022;832;1;98
16;0;06/08/2022;06/08/2022;831;1;98
17;0;06/08/2022;06/08/2022;828;5;98
18;0;06/08/2022;06/08/2022;252;2;98
19;0;06/08/2022;06/08/2022;814;1;98
20;0;06/08/2022;06/08/2022;773;1;98
21;0;06/08/2022;06/08/2022;758;1;98
22;0;06/08/2022;06/08/2022;521;1;98
23;0;06/08/2022;06/08/2022;815;1;98
1;543;19/08/2022;19/08/2022;871;2;99
2;543;19/08/2022;19/08/2022;862;3;99
3;543;19/08/2022;19/08/2022;866;2;99
4;543;19/08/2022;19/08/2022;867;2;99
5;543;19/08/2022;19/08/2022;864;1;99
1;545;31/08/2022;31/08/2022;301;1;101
2;545;31/08/2022;31/08/2022;226;1;101
3;545;31/08/2022;31/08/2022;47;1;101
4;545;31/08/2022;31/08/2022;66;1;101
5;545;31/08/2022;31/08/2022;329;1;101
1;10024;05/09/2022;05/09/2022;903;1;103
2;10024;05/09/2022;05/09/2022;827;1;103
3;10024;05/09/2022;05/09/2022;911;1;103
4;10024;05/09/2022;05/09/2022;851;1;103
5;10024;05/09/2022;05/09/2022;525;1;103
6;10024;05/09/2022;05/09/2022;833;1;103
7;10024;05/09/2022;05/09/2022;830;2;103
8;10024;05/09/2022;05/09/2022;910;1;103
9;10024;05/09/2022;05/09/2022;905;2;103
10;10024;05/09/2022;05/09/2022;906;1;103
11;10024;05/09/2022;05/09/2022;907;1;103
12;10024;05/09/2022;05/09/2022;908;1;103
13;10024;05/09/2022;05/09/2022;909;2;103
14;10024;05/09/2022;05/09/2022;745;1;103
15;10024;05/09/2022;05/09/2022;747;1;103
16;10024;05/09/2022;05/09/2022;752;1;103
17;10024;05/09/2022;05/09/2022;748;1;103
18;10024;05/09/2022;05/09/2022;333;2;103
19;10024;05/09/2022;05/09/2022;886;2;103
20;10024;05/09/2022;05/09/2022;887;1;103
21;10024;05/09/2022;05/09/2022;885;1;103
22;10024;05/09/2022;05/09/2022;884;1;103
23;10024;05/09/2022;05/09/2022;881;1;103
24;10024;05/09/2022;05/09/2022;724;1;103
25;10024;05/09/2022;05/09/2022;725;1;103
26;10024;05/09/2022;05/09/2022;874;1;103
1;1676;03/02/2023;03/02/2023;1192;2;148
2;1676;03/02/2023;03/02/2023;976;1;148
3;1676;03/02/2023;03/02/2023;1183;1;148
4;1676;03/02/2023;03/02/2023;1190;1;148
5;1676;03/02/2023;03/02/2023;329;1;148
6;1676;03/02/2023;03/02/2023;306;1;148
1;543;03/02/2023;03/02/2023;1041;1;149
2;543;03/02/2023;03/02/2023;1176;1;149
3;543;03/02/2023;03/02/2023;1154;1;149
4;543;03/02/2023;03/02/2023;781;1;149
1;10064;03/02/2023;03/02/2023;349;3;150
2;10064;03/02/2023;03/02/2023;147;4;150
3;10064;03/02/2023;03/02/2023;264;3;150
4;10064;03/02/2023;03/02/2023;335;3;150
5;10064;03/02/2023;03/02/2023;334;3;150
6;10064;03/02/2023;03/02/2023;252;1;150
7;10064;03/02/2023;03/02/2023;1107;2;150
8;10064;03/02/2023;03/02/2023;1135;1;150
9;10064;03/02/2023;03/02/2023;1133;1;150
10;10064;03/02/2023;03/02/2023;1134;1;150
11;10064;03/02/2023;03/02/2023;471;1;150
