v_products_model	v_products_price	v_products_quantity	v_tax_class_title	EOREOR	v_famille	v_sousfamille
7751	2.25	30	1	EOREOR	20	1
7752	1.423100069761	112	0	EOREOR	20	25
7758	1.8	126	0	EOREOR	87	26
7759	2.339999938011	0	1	EOREOR	87	6
7760	3.895750045776	0	1	EOREOR	87	6
7761	21.6	35	0	EOREOR	87	6
7762	0.4500000178814	0	1	EOREOR	87	6
7763	14.2219994545	1	1	EOREOR	87	6
7764	12.37499952316	0	1	EOREOR	89	6
7765	12.37499952316	-1	1	EOREOR	89	6
7766	12.5	0	1	EOREOR	87	6
7767	6.52499973774	0	1	EOREOR	87	6
7770	2.020680087805	-1	1	EOREOR	20	25
7772	2.549077985287	83	1	EOREOR	40	16
7775	3.78	0	1	EOREOR	20	1
7776	3.995999908447	96	1	EOREOR	87	26
7777	1.569399930239	87	1	EOREOR	20	10
7778	2.101400057077	2	1	EOREOR	20	10
7779	1.919544038773	33	1	EOREOR	20	10
7780	4.176200139523	23	1	EOREOR	20	15
7781	3.799884023666	73	1	EOREOR	20	15
7787	4.6	240	0	EOREOR	20	1
7789	3.639999938011	60	1	EOREOR	20	1
7791	34.11438858032	6	1	EOREOR	1	41
7795	3.075625	1	1	EOREOR	20	25
7799	3.285100038052	0	1	EOREOR	20	25
7800	2.646700012684	0	1	EOREOR	20	25
7801	4.548600101471	0	1	EOREOR	20	25
7803	4.615100038052	0	1	EOREOR	20	25
7804	3.6575	0	1	EOREOR	20	25
7805	3.032399961948	0	1	EOREOR	20	25
7806	3.205300114155	0	1	EOREOR	20	25
7807	22.36000099182	0	1	EOREOR	87	11
7809	5.813939752579	17	1	EOREOR	70	0
7810	20.75840053558	5	1	EOREOR	1	71
7811	1.61	51	1	EOREOR	87	11
7812	3.5	-22	1	EOREOR	99	1
7813	2.95	80	1	EOREOR	50	1
7814	3.7	0	1	EOREOR	20	2
7828	29	5	1	EOREOR	1	62
7829	25.1	5	1	EOREOR	1	2
7830	24.5	0	1	EOREOR	1	38
7831	25.2	0	1	EOREOR	1	56
7832	27	2	1	EOREOR	1	56
7833	43.4	3	1	EOREOR	1	2
7834	59.9	1	1	EOREOR	1	2
7840	6	0	1	EOREOR	99	1
7845	3.263370084763	120	1	EOREOR	20	1
7846	0.9341999620199	733	1	EOREOR	60	6
7847	0.55	1808	1	EOREOR	60	11
7848	1.667952953577	37	1	EOREOR	60	6
7849	4.75	0	1	EOREOR	20	1
7850	8.45	0	1	EOREOR	10	72
7851	16	0	1	EOREOR	10	72
7852	12	0	1	EOREOR	10	72
7853	9.4	0	1	EOREOR	10	72
7854	7.4	10	1	EOREOR	10	72
7855	0.8451299905777	768	1	EOREOR	40	1
7856	1.70977499485	12	1	EOREOR	40	16
7857	1.469250959158	69	1	EOREOR	40	16
7865	2.049796055555	1	1	EOREOR	20	10
7866	2.137576035261	3	1	EOREOR	20	10
7868	6.318696722984	-1	1	EOREOR	20	15
7873	1.667952953577	0	1	EOREOR	60	6
7874	0.8667000263929	11	1	EOREOR	20	13
7875	2.291630125046	-12	1	EOREOR	87	26
7876	4.829999780655	20	0	EOREOR	87	6
7877	13.225	24	1	EOREOR	87	6
7878	13.225	0	1	EOREOR	87	6
7879	22.55	0	1	EOREOR	87	6
7880	26.62000083923	0	1	EOREOR	87	6
7882	78.5	74	1	EOREOR	20	6
7887	2.167020070553	96	1	EOREOR	20	25
7888	5.037794923782	90	1	EOREOR	20	1
7899	3.386312868595	-1	0	EOREOR	20	25
7902	5.054249978066	20	1	EOREOR	20	2
7904	2.663875048161	-15	0	EOREOR	20	25
7906	3.15875	6	0	EOREOR	20	25
7908	3.033125054836	3	1	EOREOR	20	25
7909	1.975775928497	713	1	EOREOR	20	10
7910	1.975775928497	18	1	EOREOR	20	10
7911	1.975775928497	185	1	EOREOR	20	10
7912	1.767703016996	74	1	EOREOR	60	12
7913	1.092132021189	120	1	EOREOR	40	16
7914	1.092132021189	306	1	EOREOR	40	16
7916	3.793692085743	0	1	EOREOR	20	25
7918	4.087223119736	41	1	EOREOR	20	25
7919	3.413578112125	0	1	EOREOR	20	25
7920	4.2215528965	210	1	EOREOR	20	1
7921	5.922500109673	20	1	EOREOR	20	2
7923	5.635000109673	20	1	EOREOR	20	2
7925	7.315	9	1	EOREOR	20	15
7926	3.541999959946	31	1	EOREOR	20	10
7928	2.487374961376	72	1	EOREOR	20	25
7930	5.79162478447	0	1	EOREOR	20	2
7931	33.50120669708	3	1	EOREOR	1	63
7933	52.5	0	1	EOREOR	1	2
7935	17	0	1	EOREOR	1	38
7938	2.051999974251	721	1	EOREOR	20	25
7945	3.602204883099	1	1	EOREOR	20	25
7946	3.377294898033	96	1	EOREOR	20	25
7947	2.994628036022	27	1	EOREOR	20	25
7948	3.693620252609	190	1	EOREOR	20	25
7950	3.377294898033	22	1	EOREOR	20	25
7951	2.252205044031	74	1	EOREOR	20	25
7953	3.618000090122	36	1	EOREOR	20	25
7954	2.450524961948	32	1	EOREOR	20	25
7955	3.548838884831	15	0	EOREOR	20	25
7957	2.495878036022	1	1	EOREOR	20	25
7958	4.158378036022	6	1	EOREOR	20	25
7962	6.360000228882	0	1	EOREOR	20	2
7969	2530	0	1	EOREOR	89	0
7970	34.9	1	1	EOREOR	1	74
7972	19.95	1	1	EOREOR	1	5
7973	19.7997792244	3	1	EOREOR	1	42
7974	21.11078071594	1	1	EOREOR	1	42
7975	32.9	3	1	EOREOR	1	38
7976	21.77273590088	2	1	EOREOR	1	71
7978	27	3	1	EOREOR	1	26
7980	44	0	1	EOREOR	1	2
7981	5.4	12	1	EOREOR	10	6
7986	4	2	1	EOREOR	87	1
7987	21.72000045776	3	1	EOREOR	87	6
7989	34.2	0	1	EOREOR	87	26
7990	375.6	2	0	EOREOR	89	6
7991	28.57199935913	1	1	EOREOR	89	6
7992	40.83599853516	2	1	EOREOR	89	6
7993	31.55999908447	0	1	EOREOR	87	26
7994	7.680000114441	50	1	EOREOR	87	26
7995	7.680000114441	20	0	EOREOR	87	26
7996	6.119999885559	20	1	EOREOR	87	6
7997	4.680584871769	0	1	EOREOR	20	2
7998	5.367948060036	0	0	EOREOR	20	1
7999	0.8486100018024	-18	1	EOREOR	60	1
8003	2.886100101471	16	0	EOREOR	20	25
8009	3.640874936581	7	1	EOREOR	20	25
8010	3.2	360	1	EOREOR	20	1
8011	1.595300030708	124	1	EOREOR	20	9
8012	243.3339996338	0	1	EOREOR	89	6
8015	3.325	15	1	EOREOR	20	25
8016	13.3	15	1	EOREOR	1	41
8017	13.82	3	1	EOREOR	1	41
8018	9.75	4	1	EOREOR	1	41
8020	3.25	150	0	EOREOR	20	1
8022	3.263120079041	180	1	EOREOR	20	2
8023	3.879630053043	0	1	EOREOR	20	2
8024	3.679957008362	20	1	EOREOR	20	2
8026	1.81453499794	44	1	EOREOR	20	25
8027	1.823310005665	70	1	EOREOR	20	25
8028	1.8227	7	1	EOREOR	20	25
8031	3.185217111111	1	1	EOREOR	20	25
8033	2.93368499279	74	1	EOREOR	20	25
8036	5.680999851227	6	1	EOREOR	20	25
8037	2.926000063419	15	0	EOREOR	20	25
8044	2.495878036022	1	1	EOREOR	20	25
8045	2.218839043379	1	1	EOREOR	20	25
8050	4.158378036022	0	1	EOREOR	20	25
8061	6.45	0	1	EOREOR	10	72
8064	2.9925	1	1	EOREOR	20	25
8067	2.9925	9	1	EOREOR	20	25
8068	2.9925	0	1	EOREOR	20	25
8071	1.995	1	1	EOREOR	20	25
8078	4.728125035763	1	1	EOREOR	20	25
8079	3.444699885845	2	1	EOREOR	20	25
8082	3.444699885845	-1	1	EOREOR	20	25
8092	3.564000034332	3	1	EOREOR	20	25
8094	4.425599975586	1	1	EOREOR	20	25
8096	3.617600038052	3	1	EOREOR	20	25
8097	2.837499976158	56	0	EOREOR	20	25
8104	6.725999774933	0	1	EOREOR	20	1
8110	2.132655011416	-2	1	EOREOR	20	10
8115	6.318696722984	36	1	EOREOR	20	15
8124	1.187499985099	32	1	EOREOR	87	16
8125	10.56249976158	0	1	EOREOR	87	15
8126	1.825000047684	0	1	EOREOR	87	15
8127	4.987500011921	33	1	EOREOR	87	26
8128	10.36249995232	6	1	EOREOR	87	15
8129	3.165400152206	2	1	EOREOR	20	25
8134	1.995	12	0	EOREOR	20	25
8136	5.734820175171	58	1	EOREOR	20	14
8137	2.204740923643	94	1	EOREOR	20	10
8138	3.718547141552	30	1	EOREOR	20	1
8141	3.466349959374	320	1	EOREOR	20	2
8144	2.234399930239	1	1	EOREOR	20	10
8147	4.889565110207	60	1	EOREOR	20	1
8148	1.35734500885	924	1	EOREOR	40	1
8149	1.258467033505	1215	1	EOREOR	40	1
8151	2.465288033485	0	1	EOREOR	20	25
8152	3.323699855804	-24	1	EOREOR	20	25
8153	1.765974047184	3	1	EOREOR	20	25
8156	13.95	0	1	EOREOR	1	41
8157	14.95	0	1	EOREOR	1	41
8158	15.9	0	1	EOREOR	1	41
8161	3.857000126839	1	1	EOREOR	20	25
8163	5.583249926567	6	0	EOREOR	20	1
8165	5.665000104904	1	1	EOREOR	20	25
8166	5.612599720955	39	1	EOREOR	20	12
8167	5.612599720955	39	1	EOREOR	20	12
8174	3.757250063419	2	1	EOREOR	20	25
8175	3.358250126839	-2	1	EOREOR	20	25
8178	3.757250063419	1	1	EOREOR	20	25
8181	4.868465065956	0	1	EOREOR	20	1
8186	13.68749976158	2	1	EOREOR	10	73
8189	7.580999746323	4	0	EOREOR	20	15
8190	4.921000063419	23	0	EOREOR	20	15
8191	5.852000126839	12	1	EOREOR	20	15
8192	6.269999790192	20	1	EOREOR	20	2
8193	5.733000240326	0	1	EOREOR	20	2
8197	6.818291872501	-3	1	EOREOR	99	1
8198	0.7056	-5	1	EOREOR	20	11
8209	2.493044936657	20	1	EOREOR	20	25
8210	1.685808076859	102	1	EOREOR	20	25
8213	6.674999713898	-1	1	EOREOR	99	0
8214	6.115200176239	-1	1	EOREOR	85	1
8215	20.8	-6	1	EOREOR	85	1
8216	6.45	-36	1	EOREOR	85	1
8217	21.6	-17	1	EOREOR	85	1
8225	17.05509046555	0	1	EOREOR	1	56
8227	1.763999986649	151	1	EOREOR	20	9
8228	1.228476026058	0	1	EOREOR	20	9
8229	16	24	1	EOREOR	1	41
8230	20.833	0	1	EOREOR	87	36
8231	1.762499958277	24	1	EOREOR	87	16
8232	0.6376020118594	740	1	EOREOR	20	10
8240	3.225249936581	1	1	EOREOR	20	25
8241	1.82037103653	161	1	EOREOR	20	25
8244	3.040380017757	1	1	EOREOR	20	25
8247	3.918070054054	2	0	EOREOR	20	10
8248	49.9	0	1	EOREOR	1	5
8251	7.284000205994	20	1	EOREOR	20	2
8252	5.4	0	1	EOREOR	20	2
8254	2.999150152206	24	1	EOREOR	20	25
8255	2.906049923897	61	1	EOREOR	20	25
8256	2.906049923897	44	1	EOREOR	20	25
8257	3.874290142059	11	1	EOREOR	20	12
8260	3.874290142059	7	1	EOREOR	20	12
8261	3.874290142059	0	1	EOREOR	20	12
8262	43.7	0	1	EOREOR	1	50
8263	5.501249742508	0	1	EOREOR	10	75
8264	5.8	0	1	EOREOR	10	75
8265	6.24375	0	1	EOREOR	10	75
8266	6.9	0	1	EOREOR	10	75
8267	9.7	0	1	EOREOR	10	75
8270	3.536000037193	1	1	EOREOR	20	25
8271	4.9875	12	1	EOREOR	20	15
8272	6.517000126839	6	1	EOREOR	20	15
8273	6.629999876022	0	1	EOREOR	20	15
8274	7.540000247955	4	1	EOREOR	20	15
8275	6.629999876022	20	1	EOREOR	20	15
8276	1.609999966621	0	1	EOREOR	87	11
8277	6.4	-6	1	EOREOR	11	5
8279	6.6	2	1	EOREOR	11	5
8280	4.5	0	1	EOREOR	11	5
8282	6.583499746323	12	1	EOREOR	11	4
8283	2.966448040009	47	1	EOREOR	20	14
8284	17.80444375038	0	1	EOREOR	20	16
8285	13.00765457153	12	1	EOREOR	20	16
8286	1.126160037518	95	1	EOREOR	20	9
8288	2.087800002098	0	1	EOREOR	20	2
8291	3.5	-3	1	EOREOR	99	1
8293	7.279999732971	5	0	EOREOR	87	6
8294	42	5	1	EOREOR	87	6
8295	18	0	1	EOREOR	11	46
8296	10.66500012875	1	1	EOREOR	11	0
8297	3.733379840851	30	1	EOREOR	20	1
8301	2.912499904633	6	1	EOREOR	87	26
8302	1.995	-1	1	EOREOR	20	25
8303	11.75	5	1	EOREOR	1	41
8304	9.590999736786	6	1	EOREOR	20	10
8305	9.590999736786	-3	1	EOREOR	20	10
8307	10.39499974251	4	1	EOREOR	10	61
8308	30.46799926758	7	1	EOREOR	1	2
8309	31.12800064087	1	1	EOREOR	1	2
8310	31	4	1	EOREOR	1	2
8311	30.62400054932	2	1	EOREOR	1	2
8312	64.04640197754	0	1	EOREOR	1	2
8313	24.85	5	1	EOREOR	1	41
8315	37.78635540009	4	1	EOREOR	1	50
8316	20.95	17	1	EOREOR	1	2
8317	31.5	4	1	EOREOR	1	2
8318	33.9	3	1	EOREOR	1	56
8320	27.9	0	1	EOREOR	1	38
8321	45.5	6	1	EOREOR	1	63
8324	31.5	5	1	EOREOR	1	74
8326	30.94660736084	6	1	EOREOR	1	74
8327	24.5	0	1	EOREOR	1	35
8329	43.94	1	1	EOREOR	1	74
8330	45.60507831574	4	1	EOREOR	1	63
8331	43.98139032211	5	1	EOREOR	1	63
8332	45.5	5	1	EOREOR	1	2
8333	3.830400152206	1	1	EOREOR	20	25
8335	3.894638872147	4	1	EOREOR	20	25
8336	3.562139189243	3	1	EOREOR	20	25
8338	3.830400152206	5	1	EOREOR	20	25
8340	2.806299860477	7	1	EOREOR	20	25
8341	2.912499904633	1	1	EOREOR	20	25
8344	5.308290147781	30	1	EOREOR	20	1
8346	9.1	23	1	EOREOR	10	75
8347	9.31	1	1	EOREOR	11	0
8348	12.23599974632	0	1	EOREOR	10	0
8349	7.98	6	1	EOREOR	11	0
8350	12.23599974632	2	1	EOREOR	10	0
8351	12.88754459381	1	1	EOREOR	20	15
8352	11.12710504532	28	1	EOREOR	20	15
8353	30.97	9	1	EOREOR	1	38
8354	3.212460064888	115	1	EOREOR	20	12
8355	2.875	48	1	EOREOR	87	26
8356	390.4680175781	3	1	EOREOR	1	38
8358	383.5799926758	3	1	EOREOR	1	50
8361	50.95	0	1	EOREOR	1	74
8362	54.5	2	1	EOREOR	1	2
8363	3.441375126839	0	1	EOREOR	20	25
8364	3.441375126839	1	1	EOREOR	20	25
8365	3.441375126839	1	1	EOREOR	20	25
8366	15.83999977112	8	1	EOREOR	1	2
8367	23.71300096512	2	1	EOREOR	1	2
8368	3.75618588686	4	1	EOREOR	20	25
8369	7	20	1	EOREOR	20	2
8370	6.509799718857	20	1	EOREOR	20	2
8372	3.194527070522	1	1	EOREOR	20	25
8373	3.194527070522	3	1	EOREOR	20	25
8374	3.541790142059	3	1	EOREOR	20	25
8375	4.330440015793	30	0	EOREOR	20	1
8377	7.98	0	1	EOREOR	20	13
8378	3.378199949265	15	1	EOREOR	20	25
8379	3.617600038052	1	1	EOREOR	20	25
8380	11.04000091553	6	1	EOREOR	10	75
8382	2.856573958397	15	1	EOREOR	20	25
8384	3.457999873161	1	1	EOREOR	20	25
8385	3.457999873161	0	1	EOREOR	20	25
8390	5.275577921867	30	1	EOREOR	20	1
8392	5.934000263214	23	0	EOREOR	11	5
8393	7.114499974251	70	0	EOREOR	11	93
8394	4.843799986839	-9	0	EOREOR	11	5
8395	5.2	11	0	EOREOR	11	5
8396	28	0	0	EOREOR	10	5
8397	28	0	0	EOREOR	10	5
8399	7.7	40	1	EOREOR	10	6
8400	4.725	0	1	EOREOR	20	15
8401	3.3	510	1	EOREOR	20	1
8402	3.369022853375	1	1	EOREOR	20	25
8403	3.410253036022	0	1	EOREOR	20	25
8405	2.922542123795	34	1	EOREOR	20	25
8406	3.410385899544	-1	1	EOREOR	20	25
8411	6.480000257492	0	1	EOREOR	10	72
8412	6.782999873161	0	1	EOREOR	11	10
8413	3.48950009346	180	1	EOREOR	20	2
8415	4.162766971588	0	1	EOREOR	20	1
8416	4.583790063858	0	1	EOREOR	20	1
8417	4.162766971588	0	1	EOREOR	20	1
8418	9.5	6	1	EOREOR	1	41
8419	9.25	5	1	EOREOR	1	41
8420	33.074	5	1	EOREOR	1	38
8421	22.52855987549	12	1	EOREOR	1	38
8422	23.9	14	1	EOREOR	1	38
8423	43.8	9	1	EOREOR	1	2
8424	43.9	3	1	EOREOR	1	2
8425	44.1	1	1	EOREOR	1	2
8426	32	7	1	EOREOR	1	56
8427	42.5	-1	1	EOREOR	1	2
8428	2.5	11	1	EOREOR	1	2
8429	66.74384780884	0	1	EOREOR	1	2
8430	55.5	0	1	EOREOR	1	62
8431	50.5	1	1	EOREOR	1	63
8432	15.5	0	1	EOREOR	10	5
8433	19.79723968506	5	1	EOREOR	1	63
8434	75.29075134277	2	1	EOREOR	1	62
8435	59	0	1	EOREOR	1	63
8436	40.9	1	1	EOREOR	1	74
8437	69	2	1	EOREOR	1	62
8438	16.55	2	1	EOREOR	10	4
8439	9.855000257492	53	1	EOREOR	10	69
8440	3.148687195969	72	1	EOREOR	87	26
8441	1.126439997554	995	1	EOREOR	20	10
8442	4.508920001984	0	1	EOREOR	35	1
8443	37.29400177002	3	1	EOREOR	1	62
8444	2.298239958286	24	1	EOREOR	20	10
8445	20	4	0	EOREOR	10	5
8447	3.215699958801	2	1	EOREOR	20	25
8448	3.777300131321	1	1	EOREOR	20	25
8449	4.014899969101	-1	1	EOREOR	20	25
8450	3.817099847794	1	1	EOREOR	20	25
8452	3.01131016016	1	1	EOREOR	20	25
8453	3.114989984036	1	1	EOREOR	20	25
8454	4.35	20	0	EOREOR	10	5
8455	4.1	77	0	EOREOR	10	5
8458	5.9	19	0	EOREOR	10	5
8460	3.383285164833	0	1	EOREOR	20	1
8461	3.746250128746	2	1	EOREOR	20	25
8462	3.341249871254	1	1	EOREOR	20	25
8464	3.493125128746	1	1	EOREOR	20	25
8465	3.138750064373	3	1	EOREOR	20	25
8466	1.721249967814	365	1	EOREOR	20	25
8467	4.725	6	1	EOREOR	20	15
8468	6.929954767227	36	1	EOREOR	20	15
8469	4.684500038624	0	1	EOREOR	11	7
8470	0.1088999994099	500	1	EOREOR	87	1
8471	4.350000143051	-10	1	EOREOR	87	1
8472	6.625500106812	8	1	EOREOR	87	1
8473	1.782750070095	20	1	EOREOR	87	1
8474	350	0	1	EOREOR	91	1
8476	2.161999994516	0	1	EOREOR	20	1
8477	2.143199994564	-60	1	EOREOR	20	1
8478	2.700000047684	180	1	EOREOR	20	1
8479	2.006775033474	0	1	EOREOR	20	10
8480	28	5	1	EOREOR	10	91
8481	11.8	0	1	EOREOR	10	91
8482	4.454999935627	10	1	EOREOR	11	10
8483	4.454999935627	-16	1	EOREOR	11	10
8484	11.5	21	1	EOREOR	10	73
8485	15	5	1	EOREOR	10	91
8486	15	0	1	EOREOR	11	10
8487	3	0	1	EOREOR	20	2
8488	3	0	1	EOREOR	20	2
8489	2.0833	9	1	EOREOR	20	2
8490	22.8	1	1	EOREOR	10	79
8491	22.68685417175	7	1	EOREOR	1	35
8492	27.49571914673	16	1	EOREOR	1	38
8493	17.23205394745	0	1	EOREOR	1	38
8494	21.3	12	1	EOREOR	1	38
8495	36	4	1	EOREOR	1	63
8496	40	0	1	EOREOR	1	63
8497	40.68193565369	4	1	EOREOR	1	63
8498	37.57817756653	2	1	EOREOR	1	62
8499	41.22504928589	7	1	EOREOR	1	5
8500	24	3	1	EOREOR	1	5
8501	19.9	3	1	EOREOR	1	38
8502	2.039379954338	150	1	EOREOR	40	16
8503	2.541500043869	48	1	EOREOR	20	25
8504	2.311499989033	0	0	EOREOR	20	25
8505	2.983500051498	3	1	EOREOR	20	25
8506	6.187499761581	0	1	EOREOR	20	1
8507	6.785999727249	0	1	EOREOR	20	1
8509	51.65124893189	0	1	EOREOR	1	63
8510	51.28962516785	5	1	EOREOR	1	63
8511	1.199966146803	0	1	EOREOR	40	26
8512	40.9	2	1	EOREOR	1	74
8513	55	3	1	EOREOR	1	62
8514	29.7	4	1	EOREOR	1	71
8515	11	3	1	EOREOR	1	41
8516	57	0	1	EOREOR	1	74
8517	27.09399938583	0	1	EOREOR	1	2
8518	25	4	1	EOREOR	1	2
8519	59	0	1	EOREOR	1	5
8520	3.672000038624	17	1	EOREOR	20	25
8522	3.672000038624	-15	1	EOREOR	20	25
8524	3.001184928417	-25	1	EOREOR	20	25
8525	3.001184928417	0	0	EOREOR	20	25
8526	3.507975018024	0	1	EOREOR	20	25
8527	4.851076518059	30	0	EOREOR	20	1
8528	30	7	1	EOREOR	1	38
8529	1.8447	108	1	EOREOR	20	25
8530	1.92955493331	30	1	EOREOR	20	25
8531	3.658500051498	8	0	EOREOR	20	25
8533	1.62020595789	228	1	EOREOR	20	25
8534	2.295000064373	0	1	EOREOR	20	25
8536	5.7525	0	1	EOREOR	20	2
8537	3.940244972706	-1	1	EOREOR	20	25
8538	2.666250032187	0	1	EOREOR	20	25
8539	3.658500051498	1	0	EOREOR	20	25
8540	3.0375	2	1	EOREOR	20	25
8541	6.223500180244	0	1	EOREOR	10	75
8542	8.724799923897	0	1	EOREOR	10	0
8543	11.21850056648	0	1	EOREOR	10	72
8544	11.21850056648	0	1	EOREOR	10	72
8545	4.995000064373	0	1	EOREOR	10	0
8546	5.886000180244	0	1	EOREOR	10	0
8547	5.818499922752	0	1	EOREOR	10	0
8548	5.278500115871	0	1	EOREOR	10	0
8549	5.859000205994	24	0	EOREOR	11	0
8550	0.7912349760532	-22	1	EOREOR	40	26
8551	4.454999935627	54	1	EOREOR	20	15
8553	3.766499948502	-12	1	EOREOR	20	25
8554	9.615510106087	55	1	EOREOR	20	10
8557	13	0	1	EOREOR	20	4
8558	5.9	41	0	EOREOR	10	5
8559	5.9	83	0	EOREOR	10	5
8560	3.685500025749	1	1	EOREOR	20	25
8562	4.394000148773	1	1	EOREOR	20	25
8564	3.896900088787	-12	1	EOREOR	20	25
8565	3.744000148773	13	1	EOREOR	20	25
8567	5.31200012207	0	1	EOREOR	20	1
8568	16.9	17	1	EOREOR	1	38
8569	20.8123755455	13	1	EOREOR	1	38
8570	25	5	1	EOREOR	1	63
8573	14.59754962921	0	1	EOREOR	10	25
8577	3.726000065804	37	0	EOREOR	10	5
8578	8.5	7	0	EOREOR	11	11
8579	3.899204921722	2	1	EOREOR	20	25
8580	3.336794936657	1	1	EOREOR	20	25
8581	3.561704921722	0	1	EOREOR	20	25
8582	3.336794936657	2	1	EOREOR	20	25
8583	5.450841331482	0	1	EOREOR	20	25
8584	1.971000051498	40	1	EOREOR	20	25
8586	4.972760004997	120	1	EOREOR	20	25
8587	3.473685121536	2	1	EOREOR	20	25
8588	3.466394877434	2	1	EOREOR	20	25
8589	3.681990087032	1	1	EOREOR	20	25
8590	4.1	84	0	EOREOR	11	0
8591	2.45	10	1	EOREOR	87	6
8592	278.2	3	1	EOREOR	89	6
8600	1.995704966784	0	1	EOREOR	20	9
8601	238.625	0	1	EOREOR	72	0
8602	73.6	0	1	EOREOR	72	0
8603	58.075	0	1	EOREOR	72	0
8604	807.2428	0	1	EOREOR	91	6
8605	807.2428	1	1	EOREOR	91	6
8606	13.6	0	1	EOREOR	1	5
8607	35.87730888367	0	1	EOREOR	1	5
8608	21.37404098511	6	1	EOREOR	1	41
8610	4.320000064373	0	1	EOREOR	10	58
8611	6.583499746323	0	1	EOREOR	10	58
8614	7.727348026896	0	1	EOREOR	99	0
8615	2.708354900658	0	1	EOREOR	40	11
8616	6.3	504	1	EOREOR	11	78
8617	2.25	7260	1	EOREOR	20	1
8618	4.37170992136	0	1	EOREOR	20	1
8626	3.671999716759	0	1	EOREOR	20	25
8627	3.428999948502	0	1	EOREOR	20	25
8628	3.982500064373	2	1	EOREOR	20	25
8629	8.9	60	1	EOREOR	10	75
8630	8.5	46	1	EOREOR	10	75
8631	9.2	26	1	EOREOR	10	75
8632	7.222499871254	27	1	EOREOR	10	75
8633	5.9	29	0	EOREOR	10	5
8634	14.58000025749	18	1	EOREOR	10	38
8635	28	0	1	EOREOR	10	38
8636	28	6	1	EOREOR	10	25
8637	14.75550041199	9	1	EOREOR	10	38
8638	4.527900052071	0	1	EOREOR	20	1
8640	3.577500128746	0	1	EOREOR	20	1
8642	3.744000148773	14	0	EOREOR	20	25
8644	3.280500090122	2	1	EOREOR	20	25
8648	4.050540089607	13	1	EOREOR	20	15
8649	4.662059998512	30	1	EOREOR	20	1
8650	4.662059998512	-60	1	EOREOR	20	1
8651	9.25	4	1	EOREOR	1	41
8652	22.7708404541	6	0	EOREOR	1	5
8653	40.12079772949	6	0	EOREOR	1	2
8654	37.91171951294	7	0	EOREOR	1	5
8655	44.61084136963	3	0	EOREOR	1	2
8656	3.120389914513	6	1	EOREOR	20	25
8657	1300.23	0	1	EOREOR	89	6
8658	3.75	40	1	EOREOR	20	2
8659	21.14699949265	0	1	EOREOR	11	69
8660	21.14699949265	0	1	EOREOR	11	69
8661	24.16499948502	3	1	EOREOR	11	0
8662	20.65500025749	0	1	EOREOR	11	0
8664	8.626499819756	0	1	EOREOR	10	73
8665	7.492500257492	89	1	EOREOR	10	5
8666	3.658500051498	2	1	EOREOR	20	25
8667	3.039794898033	2	1	EOREOR	20	25
8668	3.602204883099	0	1	EOREOR	20	25
8669	2.533545058966	47	1	EOREOR	20	25
8670	5.908544898033	8	1	EOREOR	20	25
8671	2.646000051498	1	1	EOREOR	20	25
8672	7.205000209808	20	1	EOREOR	20	2
8673	17.68700013161	2	1	EOREOR	87	11
8674	7.488000297546	0	1	EOREOR	11	0
8675	3.461535036564	1	1	EOREOR	20	25
8677	4.023000025749	2	1	EOREOR	20	25
8680	3.685500025749	16	0	EOREOR	20	25
8681	3.685500025749	16	0	EOREOR	20	25
8682	3.685500025749	1	1	EOREOR	20	25
8683	4.157999897003	-1	1	EOREOR	20	25
8685	2.5613250494	0	1	EOREOR	20	1
8686	12.5	4	1	EOREOR	75	0
8687	11.2	12	1	EOREOR	75	0
8688	12.5	12	1	EOREOR	75	0
8689	11.2	24	1	EOREOR	75	0
8690	134.9640007019	0	1	EOREOR	1	2
8691	28	5	1	EOREOR	1	35
8692	29	12	1	EOREOR	1	38
8693	36.01014982224	4	1	EOREOR	1	2
8694	39.08850193024	0	1	EOREOR	1	62
8695	40.59499912262	2	1	EOREOR	1	62
8697	56.4	3	1	EOREOR	87	11
8698	56.4	1	1	EOREOR	87	11
8699	56.4	3	1	EOREOR	87	11
8700	4.023000025749	12	1	EOREOR	87	11
8701	1.50660007596	6	1	EOREOR	20	10
8702	6.7	0	1	EOREOR	99	1
8703	6.363588341904	0	1	EOREOR	99	1
8704	11.817975	0	1	EOREOR	99	1
8705	1.5	240	1	EOREOR	87	26
8706	1.5	150	1	EOREOR	87	26
8707	29.10000038147	2	1	EOREOR	87	11
8708	3.899879872799	18	0	EOREOR	20	25
8709	3.618000090122	17	0	EOREOR	20	25
8710	3.604500102997	18	0	EOREOR	20	25
8711	4.940825036764	60	1	EOREOR	20	2
8713	5.974109845161	80	1	EOREOR	20	2
8715	4.562190020084	0	2	EOREOR	20	15
8716	0.59	2640	1	EOREOR	40	6
8718	7.367028476	0	1	EOREOR	20	2
8719	3.470850133896	23	1	EOREOR	20	10
8720	4.637924873829	5	1	EOREOR	20	25
8721	4.579199945927	20	1	EOREOR	20	25
8722	4.181625115871	0	1	EOREOR	20	25
8723	4.067570066452	90	1	EOREOR	20	1
8726	1.609999966621	40	1	EOREOR	20	11
8727	7.175999975205	2	1	EOREOR	87	11
8728	19.70000076294	5	1	EOREOR	87	11
8729	4.545386015821	0	1	EOREOR	99	1
8732	6.2	3	1	EOREOR	85	1
8733	2.7610201478	79	1	EOREOR	20	25
