ID;CODE_PRODUIT;PRIX_TTC;STOCK;CODE_TVA;DISPO;ETAT;DESIGNATION;FABRIQUANT;CONTENANCE;DEGRE;CATEGORIE
8272;8272;6.52;6;2;both;1;META ZOOBY ZOOBY 75CL         ;META ;75;4.2;0
8273;8273;6.63;0;2;both;1;META DIARABI 75CL             ;META ;75;4;0
8274;8274;7.54;4;2;both;1;META HIRUKOTE 75CL            ;META ;75;6.4;0
8275;8275;6.63;20;2;both;1;TTANTTAKUN 75CL               ;META ;75;5.1;0
8276;8276;1.61;0;3;both;1;FUET TAUREAU 100G A EMPORTER  ;;100;0;0
8277;8277;6.4;-6;2;both;1;SUZY CHARDONNAY 75CL          ;;75;13;22
8279;8279;6.6;2;2;both;1;EUGÉNIE AOP MINERVOIS 75CL    ;;75;14;20
8280;8280;4.5;0;2;both;1;PALOOZA BLANC 75CL            ;;75;13;22
8282;8282;6.58;12;2;both;1;NUBA AUBERT & MATHIEU BIO 75CL;;75;14;20
8283;8283;2.97;47;2;both;1;DUPONT SAISON BIOLOGIQUE 75CL ;BRASSERIE DUPONT;75;5.5;11
8284;8284;17.8;0;2;both;1;CAROLUS WHISKY INFUSED 150CL  ;BRASSERIE DUPONT;150;11.7;12
8285;8285;13.01;12;2;both;1;LUPULUS NELSON SAUVIN 150CL   ;BRASSERIE LUPULUS;150;8.5;10
8286;8286;1.13;95;2;both;1;BLANCHE DU HAINAUT 25CL VC    ;BRASSERIE DUPONT;25;5.5;3
8288;8288;2.09;0;2;both;1;ROTHAUS PILS 20L              ;BRASSERIE ROTHAUS;100;5.1;7
8291;8291;3.5;-3;4;both;1;FUET TAUREAU 100G S/PLACE     ;;100;0;0
8294;8294;42;5;2;both;1;VESTE POLAIRE SOFTSHELL HOMME ;KROMBACHER;100;0;0
8295;8295;18;0;2;both;1;ARGILLA AD ARGILLAM 75CL      ;DOMAINE DES ESCARAVAILLES ;75;14.5;20
8296;8296;10.67;1;2;both;1;SCARABULLE 75CL               ;DOMAINE DES ESCARAVAILLES ;75;12;26
8297;8297;3.73;30;2;both;1;DEBAUCHE BLUEBERRY MUFFIN 30L ;LA DEBAUCHE;100;5.7;1
8301;8301;2.91;6;2;both;1;VERRE DÉGUSTATION LINNEO 25CL ;;100;0;0
8302;8302;2;-1;2;both;1;DEBAUCHE BLUEBERRY MUFFIN 33CL;LA DEBAUCHE;33;5.7;14
8303;8303;11.75;5;2;both;1;LIQUEUR DE CAFE GIFFARD 70CL  ;;70;20;0
8304;8304;9.59;6;2;both;1;DEBAUCHE SACRED HEART XI 33CL ;LA DEBAUCHE;33;26;5
8305;8305;9.59;-3;2;both;1;DEBAUCHE SACRED HEART XII 33CL;LA DEBAUCHE;33;26;5
8307;8307;10.39;4;2;both;1;ANTAN MAUZAC EFFERVESCENT 75CL;;75;11;26
8308;8308;30.47;7;2;both;1;RHUM CLAIRIN LE ROCHER 70CL   ;;70;50;0
8309;8309;31.13;1;2;both;1;RHUM CLAIRIN SAJOUS 2021  70CL;;70;54.2;0
8310;8310;31;4;2;both;1;RHUM CLAIRIN VAVAL 70CL       ;;70;53.3;0
8311;8311;30.62;2;2;both;1;RHUM CLAIRIN SONSON 70CL      ;;70;51;0
8312;8312;64.05;0;2;both;1;RHUM VIEUX SAJOUS 5 ANS 70CL  ;;70;57.5;0
8313;8313;24.85;5;2;both;1;ALL POSSIBLE DAIQUIRIS 70CL   ;;70;12.5;0
8315;8315;37.79;4;2;both;1;VODKA BELUGA NOBLE 70CL       ;;70;40;0
8316;8316;20.95;17;2;both;1;RH SANTIAGO CUBA 8A AMBRE 70CL;;70;40;0
8317;8317;31.5;4;2;both;1;RHUM SANTA TERESA 1796 70CL   ;;70;40;0
8318;8318;33.9;3;2;both;1;CORRALEJO ANEJO 70CL          ;;70;38;0
8320;8320;27.9;0;2;both;1;XIBAL GIN 70CL                ;;70;45;0
8321;8321;45.5;6;2;both;1;WHISKY WOLFBURN NORTHLAND 70CL;;70;46;0
8324;8324;31.5;5;2;both;1;WHISKY INDRI TRINI 70CL       ;;70;46;0
8326;8326;30.95;6;2;both;1;ELIJAH CRAIG BOURBON 70CL     ;;70;47;0
8327;8327;24.5;0;2;both;1;ROZELIEURES POIRE 50CL        ;;50;45;0
8329;8329;43.94;1;2;both;1;WHISKY REDBREAST 12A 70CL     ;;70;40;0
8330;8330;45.61;4;2;both;1;WHISKY SPRINGBANK 10 ANS 70CL ;;70;46;0
8331;8331;43.98;5;2;both;1;WHISKY LONGROW PEATED 70CL    ;;70;46;30
8332;8332;45.5;5;2;both;1;RHUM MOUNT GAY XO 70CL        ;;70;43;0
8333;8333;3.83;1;2;both;1;DOSKIWIS PEACHARINE 44CL      ;DOSKIWIS;44;6.2;1
8335;8335;3.89;4;2;both;1;STIG IT'S HAPPENING AGAIN 44CL;STIGBERGETS BRYGGERI;44;9.5;1
8336;8336;3.56;3;2;both;1;STIGBERGATS NANA 44CL         ;;44;6.5;2
8338;8338;3.83;5;2;both;1;DOSKIWIS SOMETIMES ALWAYS 44CL;DOSKIWIS;44;6.5;1
8340;8340;2.81;7;2;both;1;DOSKIWIS MEDES PILS 44CL X12  ;DOSKIWIS;44;5.3;7
8341;8341;2.91;1;2;both;1;DOSKIWIS NIGHTLITE 44CL X12   ;DOSKIWIS;44;3.2;7
8344;8344;5.31;30;2;both;1;DOSKIWIS FUN NATURAL 30L KK   ;DOSKIWIS;100;6;2
8346;8346;9.1;23;2;both;1;RENDEZ VOUS SUR LA LUNE 75CL  ;SAS CLOS DU GRAVILLAS;75;14;20
8347;8347;9.31;1;2;both;1;AU BOUT DU TERRET 75CL        ;SAS CLOS DU GRAVILLAS;75;11.5;22
8348;8348;12.24;0;2;both;1;RETOURS AUX ORIGNIES 75CL     ;SAS CLOS DU GRAVILLAS;75;14;22
8349;8349;7.98;6;2;both;1;MUSCAT DOUCE PROVIDENCE 50CL  ;SAS CLOS DU GRAVILLAS;50;12;24
8350;8350;12.24;2;2;both;1;LO VIÈLH CARIGNAN 100 ANS 75CL;SAS CLOS DU GRAVILLAS;75;14;20
8351;8351;12.89;1;2;both;1;CANTILLON FOU'FOUNE 75CL      ;BRASSERIE CANTILLON;75;6;13
8352;8352;11.13;28;2;both;1;CANTILLON ROSÉ GAMBRINUS 75 CL;BRASSERIE CANTILLON;75;5;13
8353;8353;30.97;9;2;both;1;GIN ENGINE BIO 70CL           ;;70;42;0
8354;8354;3.21;115;2;both;1;GUEUZE MARIAGE PARFAIT 37,5VC ;BRASSERIE BOON ;38;8;2
8355;8355;2.88;48;2;both;1;VERRE LUPULUS 25 CL           ;;100;0;0
8356;8356;390.47;3;2;both;1;GIN BB6 BIO 25L  BIDON        ;;2500;40;0
8358;8358;383.58;3;2;both;1;VODKA BBV1 BIO 25L   BIDON    ;;2500;40;0
8361;8361;50.95;0;2;both;1;WHISKY WATERFORD C KOFFI 70CL ;;70;50;0
8362;8362;54.5;2;2;both;1;RHUM PROVIDENCE 3A 70CL   2020;;70;52;0
8363;8363;3.44;0;2;both;1;GARAGE FRAM BURST 44CL        ;GARAGE BREWING;44;5;1
8364;8364;3.44;1;2;both;1;GARAGE SPOT BEAM 44CL         ;GARAGE BREWING;44;6;1
8365;8365;3.44;1;2;both;1;GARAGE INCLINED ORBIT 44CL    ;GARAGE BREWING;44;7;1
8366;8366;15.84;8;2;both;1;RHUM PLANTERAY ORIG DARK 70CL ;;70;40;0
8367;8367;23.71;2;2;both;1;RHUM PLANTERAY PINEAPPLE 70CL ;;70;40;0
8368;8368;3.76;4;2;both;1;TROPICAL DARKNESS 33CL        ;BRASSERIE DUCKPOND;33;8;9
8369;8369;7;20;2;both;1;DUCKPOND BLUE POND 20L        ;BRASSERIE DUCKPOND;100;6;9
8370;8370;6.51;20;2;both;1;DUCKPOND RANGA TANGA 20L      ;BRASSERIE DUCKPOND;100;6;9
8372;8372;3.19;1;2;both;1;DUCKPOND RANGA TANGA 33CL     ;BRASSERIE DUCKPOND;33;6;9
8373;8373;3.19;3;2;both;1;DUCKPOND BLUE POND 33CL       ;BRASSERIE DUCKPOND;33;6;9
8374;8374;3.54;3;2;both;1;DUCKPOND BOOMER JUICE 33CL    ;BRASSERIE DUCKPOND;33;9;9
8377;8377;7.98;0;2;both;1;BASQUELAND LE ROYALE 66CL     ;BASQUELAND BREWING PROJECT;66;12;6
8378;8378;3.38;15;2;both;1;BASQUELAND CHICAMA 44CL       ;BASQUELAND BREWING PROJECT;44;6.7;1
8379;8379;3.62;1;2;both;1;BASQUELAND VERTIGO 44CL       ;BASQUELAND BREWING PROJECT;44;6.5;1
8380;8380;11.04;6;2;both;1;L'INNATENDU BLANC  75CL       ;SAS CLOS DU GRAVILLAS;75;14;20
8382;8382;2.86;15;2;both;1;AVIATEUR BLACK BIRD 44CL      ;;44;6.5;5
8384;8384;3.46;1;2;both;1;STU MOSTOW SOUR TIME 44CL     ;STU MOSTOW;44;4.2;2
8385;8385;3.46;0;2;both;1;STU MOSTOW ART +81 44CL       ;STU MOSTOW;44;8;1
8390;8390;5.28;30;2;both;1;STU MOSTOW TEACH THE PEACH 30L;STU MOSTOW;100;5;2
8399;8399;7.7;40;2;both;1;SOUS LES CAILLOUX GRILLONS 75C;SAS CLOS DU GRAVILLAS;75;13.5;20
8400;8400;4.72;0;2;both;1;LA DEBAUCHE NEVERMORE 75VP    ;LA DEBAUCHE;75;9.5;4
8401;8401;3.3;510;2;both;1;GILBERTS BLONDE FRUITS RGE 30L;BRASSERIE GILBERT'S;100;5;0
8402;8402;3.37;1;2;both;1;LA SUPERBE HOP FLAKES 44CL    ;LA SUPERBE;44;6;1
8403;8403;3.41;0;2;both;1;LA SUPERBE MAD DREAMS 44CL    ;LA SUPERBE;44;6.5;1
8405;8405;2.92;34;2;both;1;LA SUPERBE DISCOFURY 44CL     ;LA SUPERBE;44;8;1
8406;8406;3.41;-1;2;both;1;SUPERBE BEN OUAIS 44CL        ;LA SUPERBE;44;6.5;1
8411;8411;6.48;0;2;both;1;PLAISIR DE NUIT 75CL          ;;75;13;20
8412;8412;6.78;0;2;both;1;CAMPLAZENS RESERVE BLANC 75CL ;;75;13.5;22
8413;8413;3.49;180;2;both;1;AVIATEUR SUPER NOVA 20L       ;;100;5;4
8415;8415;4.16;0;2;both;1;SLASH IPA 30L                 ;BRASSERIE LICORNE;100;5.9;10
8416;8416;4.58;0;2;both;1;SLASH CITRUS 30L              ;BRASSERIE LICORNE;100;4.5;10
8417;8417;4.16;0;2;both;1;LICORNE NEIPA 30L             ;BRASSERIE LICORNE;100;4.6;1
8418;8418;9.5;6;2;both;1;CREME MURE GIFFARD 70CL       ;;70;16;0
8419;8419;9.25;5;2;both;1;CREME PECHE GIFFARD 70CL      ;;70;16;0
8420;8420;33.07;5;2;both;1;GIN MARE 42°70 70CL           ;;70;42.7;0
8421;8421;22.53;12;2;both;1;GIN NORMINDIA LE BIO 70CL     ;;70;41.4;0
8422;8422;23.9;14;2;both;1;GIN ROKU ORIGINAL 70CL        ;;70;43;0
8423;8423;43.8;9;2;both;1;RHUM ILE MAURICE 70CL         ;;70;55;0
8424;8424;43.9;3;2;both;1;RHUM COLOMBIE 70CL            ;;70;47;0
8425;8425;44.1;1;2;both;1;RHUM PANAMA 70CL              ;;70;43;0
8426;8426;32;7;2;both;1;NOBLE COYOTE ESPADIN MEZC 70CL;;70;43;0
8427;8427;42.5;-1;2;both;1;RHUM OPTHIMUS 15 SOLERA 70CL  ;;70;38;0
8428;8428;2.5;11;2;both;1;RHUM SANTA TERESA 1796 5CL    ;;5;40;0
8429;8429;66.74;0;2;both;1;RHUM XO MILLONARIO XO 70CL    ;;70;40;0
8430;8430;55.5;0;2;both;1;WHISKY FILEY BAY SHERRY CASK 3;;70;46;0
8431;8431;50.5;1;2;both;1;WH SMOKEHEAD CASK REBEL 70CL  ;;70;46;0
8432;8432;15.5;0;2;both;1;BIB CRI DES HIRONDELLES 3L    ;;300;10.5;22
8433;8433;19.8;5;2;both;1;WHISKY PIG'S NOSE 70CL        ;;70;40;0
8434;8434;75.29;2;2;both;1;WHISKY YAMAZAKI DISTILLERS RES;;70;43;0
8435;8435;59;0;2;both;1;WHISKY SPRINGBANK 12 ANS 70CL ;;70;55.9;0
8436;8436;40.9;1;2;both;1;WHISKY KILKERRAN HEAVILY 70CL ;;70;57.8;0
8437;8437;69;2;2;both;1;WH FILEY BAY CASK 342 70CL    ;;70;51;0
8438;8438;16.55;2;2;both;1;BIB 5L FLEUR MAUBET BLANC SEC ;;500;11.5;22
8439;8439;9.86;53;2;both;1;LONGUEROCHE CHARDONNAY 75CL   ;DOMAINE LONGUEROCHE;75;13.5;22
8440;8440;3.15;72;2;both;1;VERRE LINDEMANS 50CL          ;;100;0;0
8441;8441;1.13;995;3;both;1;PERONI 0% 33CL                ;BRASSERIE PERONI;33;0;0
8442;8442;4.51;0;2;both;1;CRAIGIES VINTAGE CIDER 30L    ;MAGNER;100;8;0
8443;8443;37.29;3;2;both;1;WHISK BENLEIOC TOURBE BIO 50CL;;50;45;0
8444;8444;2.3;24;2;both;1;GDM LABELLE FRENCH DIPA 33CL  ;BRASSERIE GUE DES MOINES;33;7.3;0
8447;8447;3.22;2;2;both;1;PIGGY POAKA 44CL BOITE        ;THE PIGGY BREWING COMPAGNY;44;6;1
8448;8448;3.78;1;2;both;1;PIGGY PACIFIC COALITION 44CL  ;THE PIGGY BREWING COMPAGNY;44;8;1
8449;8449;4.01;-1;2;both;1;PIGGY LACRIMA DE ORO 44 CL BTE;THE PIGGY BREWING COMPAGNY;44;9.5;1
8450;8450;3.82;1;2;both;1;BASQUELAND SHIPWRECK BAY 44CL ;BASQUELAND BREWING PROJECT;44;8;1
8452;8452;3.01;1;2;both;1;HOPPY ROAD NO FUTURE 44CL     ;BRASSERIE HOPPY ROAD;44;6.7;1
8453;8453;3.11;1;2;both;1;HOPPY ROAD HOPSFIRE CLUB 44CL ;BRASSERIE HOPPY ROAD;44;8;1
8460;8460;3.38;0;2;both;1;GARAGE CALETA 30LKK           ;GARAGE BREWING;100;3.4;7
8461;8461;3.75;2;2;both;1;GARAGE ZAMBO 44CL             ;GARAGE BREWING;44;8;1
8462;8462;3.34;1;2;both;1;GARAGE TONI 44CL              ;GARAGE BREWING;44;6.5;1
8464;8464;3.49;1;2;both;1;GARAGE LEO 44CL               ;GARAGE BREWING;44;7;1
8465;8465;3.14;3;2;both;1;GARAGE SILVER PEEL 44CL       ;GARAGE BREWING;44;5;2
8466;8466;1.72;365;2;both;1;GARAGE CALETA 33CL            ;GARAGE BREWING;33;3.4;7
8467;8467;4.72;6;2;both;1;MONT SALEVE TZARINE 75CL      ;BRASSERIE DU MONT SALEVE;75;9;5
8468;8468;6.93;36;2;both;1;SALEVE TZARINE FRAMBOISE 75CL ;BRASSERIE DU MONT SALEVE;75;9;5
8469;8469;4.68;0;2;both;1;LE DEVÈS FRONTON ROUGE 75CL   ;;75;14;20
8470;8470;0.11;500;2;both;1;SACHET COUVERTS BOIS  C+F+S   ;;100;0;0
8471;8471;4.35;-10;2;both;1;SERVIETTES 1F 30X30 BLCHE X500;;100;0;0
8472;8472;6.63;8;2;both;1;BARQUETTES BATEAU KRAFT 400ML ;;100;0;0
8473;8473;1.78;20;2;both;1;ASSIETTES CARTON BLANC X50    ;;100;0;0
8474;8474;350;0;2;both;1;REFACTURATION T-SHIRT         ;;100;0;0
8476;8476;2.16;0;2;both;1;BLONDE EXPORT 30L             ;BRASSERIE HAATCH;100;2.6;7
8477;8477;2.14;-60;2;both;1;KROMBACHER 2.5 30L            ;KROMBACHER;100;2.5;7
8478;8478;2.7;180;2;both;1;STARNBERGER HELL 30L          ;KROMBACHER;100;4.8;7
8479;8479;2.01;0;2;both;1;MONT SALEVE STOUT 33CL        ;BRASSERIE DU MONT SALEVE;33;5;5
8480;8480;28;5;2;both;1;CAMPLAZENS JULIUS 75CL        ;;75;15;20
8481;8481;11.8;0;2;both;1;CAMPLAZENS PREMIUM 75CL       ;;75;15;20
8482;8482;4.45;10;2;both;1;CONVIVIALITE ROSÉ 75CL        ;;75;13.5;21
8483;8483;4.45;-16;2;both;1;CONVIVIALITE CHARDONNAY 75CL  ;;75;13.5;22
8484;8484;11.5;21;2;both;1;MAGNUM RESERVE ROSÉ 150CL     ;;15000;13.5;21
8485;8485;15;5;2;both;1;MAGNUM GARRIGUE LA CLAPE 150CL;;150;14;20
8486;8486;15;0;2;both;1;MAGNUM RESERVE BLANC 150CL    ;;15000;13.5;22
8487;8487;3;0;2;both;1;GUE DES MOINES LILIAN 20L     ;BRASSERIE GUE DES MOINES;100;5.8;1
8488;8488;3;0;2;both;1;GUE DES MOINES LILIAN 30L     ;BRASSERIE GUE DES MOINES;100;5.8;1
8489;8489;2.08;9;2;both;1;GUE DES MOINES LILIAN 33CL    ;BRASSERIE GUE DES MOINES;33;5.8;1
8490;8490;22.8;1;2;both;1;MAGNUM SAINT JULIEN ROSÉ 150CL;;150;13.5;21
8491;8491;22.69;7;2;both;1;LEBLOND CACHACA 70CL          ;;70;40;0
8492;8492;27.5;16;2;both;1;GIN THE ILLUSIONIST 50CL      ;;50;45;0
8493;8493;17.23;0;2;both;1;GIN TANQUERAY LONDON DRY 70CL ;;70;43.1;0
8494;8494;21.3;12;2;both;1;TANQUERAY FLOR DE SEVILLA 70CL;;70;41.3;0
8495;8495;36;4;2;both;1;WHISKY ARDNAMURCHAN 70CL      ;;70;46.8;0
8496;8496;40;0;2;both;1;WHISKY RAASAY SIGNATURE 70CL  ;;70;46.4;0
8497;8497;40.68;4;2;both;1;WHISKY CAOL ILA 12ANS 70CL    ;;70;43;0
8498;8498;37.58;2;2;both;1;ELIJAH CRAIG RYE 70CL         ;;70;47;0
8499;8499;41.23;7;2;both;1;RHUM HSE VSOP PORTO 70CL      ;;70;45;0
8500;8500;24;3;2;both;1;RHUM  HSE VO 42 ° 70CL        ;;70;42;0
8501;8501;19.9;3;2;both;1;GIN NORMINDIA CLASSIQUE 70CL  ;;70;41.4;0
8502;8502;2.04;150;3;both;1;OLDTOOTH GINGER BEER 30L      ;;100;0;16
8503;8503;2.54;48;2;both;1;CRAK NEIPA BIRRA 33CL         ;BRASSERIE CRAK;33;6.5;1
8505;8505;2.98;3;2;both;1;CRAK CALIMAX 33CL             ;BRASSERIE CRAK;33;6.5;5
8506;8506;6.19;0;2;both;1;CRAK TAKE ME HOME 20L KEYKEG  ;BRASSERIE CRAK;100;11;5
8507;8507;6.79;0;2;both;1;CRAK CACAO TAKE ME HOME 10L KK;BRASSERIE CRAK;100;11;5
8509;8509;51.65;0;2;both;1;WHISKY LONGROW 100 PROOF 70CL ;;70;57.1;30
8510;8510;51.29;5;2;both;1;WHISKY KILKERRAN 8 ANS 70CL   ;;70;55.6;0
8511;8511;1.2;0;3;both;1;OGEU LIMONADE FUT 30L         ;;100;0;0
8512;8512;40.9;2;2;both;1;WH KILKERRAN HEAVY PEATED 70CL;;70;57.9;0
8513;8513;55;3;2;both;1;WHISKY THE CHITA 70CL         ;;70;43;0
8514;8514;29.7;4;2;both;1;WHISKY WL WELLER 12A 70CL     ;;70;45;0
8515;8515;11;3;2;both;1;ST RAPHAEL AMBRE QUINA 75CL   ;;75;16;0
8516;8516;57;0;2;both;1;WHISKY INDRI DRU 70CL         ;;70;57.2;0
8517;8517;27.09;0;2;both;1;RHUM BARDADOS CARNIVAL 70CL   ;;70;40;0
8518;8518;25;4;2;both;1;RHUM MILLONARIO KUYTCHI 70CL  ;;70;40;0
8519;8519;59;0;2;both;1;RHUM HSE CHATEAU LA TOUR 70CL ;;70;41;0
8520;8520;3.67;17;2;both;1;BASQ MAKE MY DREAMS 44CL      ;BASQUELAND BREWING PROJECT;44;6.5;1
8522;8522;3.67;-15;2;both;1;BASQUELAND HARMONY 44CL       ;BASQUELAND BREWING PROJECT;44;6;1
8524;8524;3;-25;2;both;1;IRON HELIOTT 44CL             ;BRASSERIE IRON;44;6;1
8526;8526;3.51;0;2;both;1;IRON GOLGOTH BA WHISKY 33CL   ;BRASSERIE IRON;33;11;5
8528;8528;30;7;2;both;1;GIN MARE 50CL                 ;;50;42.7;0
8529;8529;1.84;108;2;both;1;LUPULUS BLEUETTE 33BTE        ;BRASSERIE LUPULUS;33;4.2;14
8530;8530;1.93;30;2;both;1;LUPULUS NELSON SAUVIN 33BTE   ;BRASSERIE LUPULUS;33;8.5;1
8533;8533;1.62;228;2;both;1;SAISON DUPONT DRY HOPPING 33CL;BRASSERIE DUPONT;33;6.5;1
8534;8534;2.3;0;2;both;1;DEBAUCHE LOSE YOUR MIND 33CL  ;LA DEBAUCHE;33;10;5
8536;8536;5.75;0;2;both;1;GARAGE VIRL 20L KK            ;GARAGE BREWING;100;7;1
8537;8537;3.94;-1;2;both;1;GARAGE BORG 44CL              ;GARAGE BREWING;44;8;1
8538;8538;2.67;0;2;both;1;GARAGE EUREKA PROTOCOL 44CL   ;GARAGE BREWING;44;5;1
8540;8540;3.04;2;2;both;1;GARAGE JARVIS 44CL            ;GARAGE BREWING;44;5;2
8541;8541;6.22;0;2;both;1;LES FRERES D'ARMES 75CL       ;;75;12.5;20
8542;8542;8.72;0;2;both;1;L'ART DU VERS 75CL  BIO       ;;75;13.5;20
8543;8543;11.22;0;2;both;1;LE PIC CALMEL ET JOSEPH 75CL  ;;75;13;20
8544;8544;11.22;0;2;both;1;LES ELMELS CALMEL ET JOSEPH 75;;75;13;20
8545;8545;5;0;2;both;1;VILLA BLANCHE CHARDONNAY 75CL ;;75;13;20
8546;8546;5.89;0;2;both;1;VILLA BLANCHE PICPOUL PINET 75;;75;13;20
8547;8547;5.82;0;2;both;1;LE SENTIER PINOT NOIR BIO 75CL;;75;12.5;20
8548;8548;5.28;0;2;both;1;AMSTRAMGRAM ALTITUDE 75CL     ;;75;12.5;22
8550;8550;0.79;-22;3;both;1;OGEU LIMONADE 25CL VP         ;;25;0;0
8551;8551;4.45;54;2;both;1;DEBAUCHE CAT SOUP 75CL        ;LA DEBAUCHE;75;8;1
8553;8553;3.77;-12;2;both;1;DEBAUCHE HEKS 44BTE           ;LA DEBAUCHE;44;13;5
8554;8554;9.62;55;2;both;1;KEEP THE SECRET 33VP          ;LA DEBAUCHE;33;23;5
8557;8557;13;0;2;both;1;73000 KROMBACHER PILS 5L      ;KROMBACHER;500;4.8;0
8560;8560;3.69;1;2;both;1;DOSKIWIS RUPIANUM 44CL        ;DOSKIWIS;44;6.5;1
8562;8562;4.39;1;2;both;1;DOSKIWIS LEARNING TO FLY 44CL ;DOSKIWIS;44;7.8;1
8564;8564;3.9;-12;2;both;1;DOSKIWIS 6È ANIVERSARI 44CL   ;DOSKIWIS;44;6.5;1
8565;8565;3.74;13;2;both;1;DOSKIWIS A SAVAGE 44CL        ;DOSKIWIS;44;6.5;1
8567;8567;5.31;0;2;both;1;DOSKIWIS IDEAL 30L KK         ;DOSKIWIS;100;6.5;1
8568;8568;16.9;17;2;both;1;GIN BB6 BIO 40°   70CL        ;;70;40;0
8569;8569;20.81;13;2;both;1;GIN BB9 41° BIO  70CL    BLEUE;;70;41;0
8570;8570;25;5;2;both;1;WHISKY 2B BLENDED MALT 40° 70C;;70;40;0
8573;8573;14.6;0;2;both;1;ANDRE LURTON AOP MARGAUX 75CL ;;75;13.5;20
8579;8579;3.9;2;2;both;1;STIGBERGETS THE CHRONIC 44CL  ;STIGBERGETS BRYGGERI;44;10;1
8580;8580;3.34;1;2;both;1;STIGBERGETS MORE IS MORE 44CL ;STIGBERGETS BRYGGERI;44;7.2;1
8581;8581;3.56;0;2;both;1;STIGBER EASTER EVERYWHERE 44CL;STIGBERGETS BRYGGERI;44;7;1
8582;8582;3.34;2;2;both;1;STIGBERGETS WHIP IT 44CL      ;STIGBERGETS BRYGGERI;44;6;1
8583;8583;5.45;0;2;both;1;STIGBERG NEW AND IMPROVED 30LK;STIGBERGETS BRYGGERI;100;6.5;1
8584;8584;1.97;40;2;both;1;STIGBERGETS PILSNER 33CL      ;STIGBERGETS BRYGGERI;33;4.8;7
8586;8586;4.97;120;2;both;1;LA SUPERBE DISCOFURY 30LK     ;LA SUPERBE;100;8;1
8587;8587;3.47;2;2;both;1;LA SUPERBE CHECKMATE 44CL     ;LA SUPERBE;44;6.9;1
8588;8588;3.47;2;2;both;1;LA SUPERBE WONDERLAND 44CL    ;LA SUPERBE;44;6.3;1
8589;8589;3.68;1;2;both;1;LASUPERBE KITTY CAT KILLA 44CL;LA SUPERBE;44;8;1
8591;8591;2.45;10;2;both;1;GRAND DECAPSULEUR RAPIDE      ;KROMBACHER;100;0;0
8592;8592;278.2;3;2;both;1;JONCTION PARASOL 4M           ;KROMBACHER;100;0;0
8600;8600;2;0;2;both;1;HOEGAARDEN GRAND CRU 33CL     ;;33;8.5;10
8601;8601;238.63;0;3;both;1;BIB 19L COCA COLA             ;;1900;0;0
8602;8602;73.6;0;3;both;1;BIB 5L FINLEY TONIC           ;;500;0;0
8603;8603;58.08;0;3;both;1;BIB 5L SPRITE SANS SUCRE      ;;500;0;0
8604;8604;807.24;0;2;both;1;LOCATION FROID SEC 1 TIRAGE   ;;100;0;0
8605;8605;807.24;1;2;both;1;LOCATION FROID SEC 2 TIRAGES  ;;100;0;0
8606;8606;13.6;0;2;both;1;RHUM ST JAMES ROYAL AMBRE 70CL;;70;45;0
8607;8607;35.88;0;2;both;1;BIB 2L RH ST JAMES ROYAL AMBRE;;200;40;0
8608;8608;21.37;6;2;both;1;IRISH CREAM FIVE FARMS 70CL   ;;70;17;0
8610;8610;4.32;0;2;both;1;LA TOUR SAINT LOUIS 2023      ;;75;13.5;20
8611;8611;6.58;0;2;both;1;CHÂTEAU SAINT LOUIS 2020      ;;75;14;20
8614;8614;7.73;0;4;both;1;L'ACCORD PARFAIT              ;;100;0;0
8615;8615;2.71;0;4;both;1;ORANGINA S/PLACE 33CL BOITE   ;;25;0;0
8616;8616;6.3;504;2;both;1;PROSECCO MIONETTO 75CL        ;;75;11;0
8617;8617;2.25;7260;2;both;1;LA ROUGET DE LISLE BLONDE 30L ;;100;5;7
8618;8618;4.37;0;2;both;1;LA ROUGET IPA 30L             ;;100;6;1
8626;8626;3.67;0;2;both;1;BASQ ALL THAT GLITTERS 44CL   ;BASQUELAND BREWING PROJECT;44;6.5;0
8627;8627;3.43;0;2;both;1;BASQUELAND LANZAROTE 44CL     ;BASQUELAND BREWING PROJECT;44;6.4;0
8628;8628;3.98;2;2;both;1;DEBAUC HAPPE PAR LA CHAIR 33CL;LA DEBAUCHE;33;13.5;5
8629;8629;8.9;60;2;both;1;CLOS GRAVILLAS ALIVE 75CL     ;SAS CLOS DU GRAVILLAS;75;11.5;20
8630;8630;8.5;46;2;both;1;CLOS GRAVILLAS COTÉ OBSCUR 75C;SAS CLOS DU GRAVILLAS;75;13.5;20
8631;8631;9.2;26;2;both;1;CLOS GRAVILL JOUR DE TEUF 75CL;SAS CLOS DU GRAVILLAS;75;10;26
8632;8632;7.22;27;2;both;1;CLOS DU GRAVILLAS  HAPPY  75CL;SAS CLOS DU GRAVILLAS;75;10;22
8634;8634;14.58;18;2;both;1;PAULINE PABIOT LE COTEAU 75CL ;;75;12.5;22
8635;8635;28;0;2;both;1;CROIX SENAILLET - MATISCO 75CL;;75;12.5;22
8636;8636;28;6;2;both;1;BRIO CANTENAC BROWN 2020 75CL ;;75;12.5;20
8637;8637;14.76;9;2;both;1;DOMAINE CHAPELLE - ALIGOTÉ 75C;;75;12.5;22
8638;8638;4.53;0;2;both;1;DOSKIWIS HEARTBREAKER 30L     ;DOSKIWIS;100;4.5;2
8640;8640;3.58;0;2;both;1;DOSKIWIS MEDES PILS 30L       ;DOSKIWIS;100;5.3;7
